window_index,start_ps,end_ps,toggled_bits,toggle_events
6718,537440000,537520000,15992,3517
6719,537520000,537600000,13830,2829
6720,537600000,537680000,21673,4087
6721,537680000,537760000,19881,3661
6722,537760000,537840000,15784,3438
6723,537840000,537920000,15867,3178
6724,537920000,538000000,22906,4096
6725,538000000,538080000,18597,3656
6726,538080000,538160000,15379,3207
6727,538160000,538240000,17285,3400
6728,538240000,538320000,23199,4105
6729,538320000,538400000,17951,3633
6730,538400000,538480000,14857,3108
6731,538480000,538560000,18029,3532
6732,538560000,538640000,22898,4194
6733,538640000,538720000,16950,3618
6734,538720000,538800000,12828,2694
6735,538800000,538880000,19355,3863
6736,538880000,538960000,22592,4226
6737,538960000,539040000,16800,3603
6738,539040000,539120000,12703,2483
6739,539120000,539200000,21123,4071
6740,539200000,539280000,23193,4370
6741,539280000,539360000,16435,3524
6742,539360000,539440000,12732,2413
6743,539440000,539520000,21480,4061
6744,539520000,539600000,23198,4283
6745,539600000,539680000,16103,3405
6746,539680000,539760000,13544,2604
6747,539760000,539840000,22322,4094
6748,539840000,539920000,21203,3933
6749,539920000,540000000,16353,3517
6750,540000000,540080000,14244,2829
6751,540080000,540160000,22112,4084
6752,540160000,540240000,19919,3672
6753,540240000,540320000,15993,3438
6754,540320000,540400000,16503,3178
6755,540400000,540480000,22839,4101
6756,540480000,540560000,18384,3663
6757,540560000,540640000,15699,3207
6758,540640000,540720000,17474,3400
6759,540720000,540800000,23210,4108
6760,540800000,540880000,18460,3638
6761,540880000,540960000,15237,3108
6762,540960000,541040000,18442,3532
6763,541040000,541120000,23112,4195
6764,541120000,541200000,17202,3613
6765,541200000,541280000,13130,2694
6766,541280000,541360000,19674,3864
6767,541360000,541440000,23420,4226
6768,541440000,541520000,17196,3606
6769,541520000,541600000,12971,2483
6770,541600000,541680000,21767,4076
6771,541680000,541760000,24126,4376
6772,541760000,541840000,16487,3525
6773,541840000,541920000,12629,2413
6774,541920000,542000000,21794,4058
6775,542000000,542080000,23569,4278
6776,542080000,542160000,15892,3405
6777,542160000,542240000,13598,2604
6778,542240000,542320000,22638,4089
6779,542320000,542400000,21166,3940
6780,542400000,542480000,16161,3517
6781,542480000,542560000,13087,2829
6782,542560000,542640000,21391,4087
6783,542640000,542720000,19603,3661
6784,542720000,542800000,15425,3438
6785,542800000,542880000,15754,3178
6786,542880000,542960000,21667,4096
6787,542960000,543040000,18103,3656
6788,543040000,543120000,15352,3207
6789,543120000,543200000,16894,3400
6790,543200000,543280000,22469,4108
6791,543280000,543360000,17734,3636
6792,543360000,543440000,15086,3108
6793,543440000,543520000,18286,3532
6794,543520000,543600000,22226,4194
6795,543600000,543680000,17291,3618
6796,543680000,543760000,13413,2694
6797,543760000,543840000,19969,3863
6798,543840000,543920000,22030,4226
6799,543920000,544000000,17411,3603
6800,544000000,544080000,12962,2483
6801,544080000,544160000,21673,4071
6802,544160000,544240000,23346,4370
6803,544240000,544320000,16546,3524
6804,544320000,544400000,12522,2413
6805,544400000,544480000,21990,4061
6806,544480000,544560000,23561,4283
6807,544560000,544640000,15881,3405
6808,544640000,544720000,13425,2604
6809,544720000,544800000,22056,4094
6810,544800000,544880000,20069,3933
6811,544880000,544960000,16511,3517
6812,544960000,545040000,14122,2829
6813,545040000,545120000,21855,4090
6814,545120000,545200000,19960,3678
6815,545200000,545280000,15931,3438
6816,545280000,545360000,15979,3178
6817,545360000,545440000,22715,4101
6818,545440000,545520000,18392,3663
6819,545520000,545600000,15411,3207
6820,545600000,545680000,17172,3400
6821,545680000,545760000,22321,4102
6822,545760000,545840000,17769,3638
6823,545840000,545920000,15172,3108
6824,545920000,546000000,18302,3532
6825,546000000,546080000,21828,4201
6826,546080000,546160000,16755,3613
6827,546160000,546240000,13420,2694
6828,546240000,546320000,19781,3864
6829,546320000,546400000,22613,4220
6830,546400000,546480000,17176,3600
6831,546480000,546560000,12439,2483
6832,546560000,546640000,21229,4076
6833,546640000,546720000,23362,4370
6834,546720000,546800000,16241,3525
6835,546800000,546880000,12143,2413
6836,546880000,546960000,21685,4058
6837,546960000,547040000,23980,4278
6838,547040000,547120000,15471,3405
6839,547120000,547200000,12533,2604
6840,547200000,547280000,21607,4089
6841,547280000,547360000,20176,3934
6842,547360000,547440000,15764,3517
6843,547440000,547520000,13587,2829
6844,547520000,547600000,21999,4087
6845,547600000,547680000,20024,3667
6846,547680000,547760000,15666,3438
6847,547760000,547840000,15837,3178
6848,547840000,547920000,22544,4096
6849,547920000,548000000,17890,3656
6850,548000000,548080000,15119,3207
6851,548080000,548160000,16531,3400
6852,548160000,548240000,22824,4105
6853,548240000,548320000,17889,3633
6854,548320000,548400000,14630,3108
6855,548400000,548480000,17807,3532
6856,548480000,548560000,22645,4194
6857,548560000,548640000,16982,3618
6858,548640000,548720000,12792,2694
6859,548720000,548800000,19415,3863
6860,548800000,548880000,22920,4226
6861,548880000,548960000,16859,3603
6862,548960000,549040000,12722,2483
6863,549040000,549120000,21458,4071
6864,549120000,549200000,24256,4370
6865,549200000,549280000,16221,3524
6866,549280000,549360000,12603,2413
6867,549360000,549440000,21228,4061
6868,549440000,549520000,22990,4283
6869,549520000,549600000,15791,3405
6870,549600000,549680000,13317,2604
6871,549680000,549760000,21676,4094
6872,549760000,549840000,20751,3933
6873,549840000,549920000,16347,3517
6874,549920000,550000000,13950,2829
6875,550000000,550080000,21875,4084
6876,550080000,550160000,19817,3678
6877,550160000,550240000,16144,3438
6878,550240000,550320000,16681,3178
6879,550320000,550400000,22916,4107
6880,550400000,550480000,18253,3669
6881,550480000,550560000,15922,3207
6882,550560000,550640000,17850,3400
6883,550640000,550720000,23125,4102
6884,550720000,550800000,18412,3638
6885,550800000,550880000,15003,3108
6886,550880000,550960000,17667,3532
6887,550960000,551040000,22223,4195
6888,551040000,551120000,17257,3619
6889,551120000,551200000,12998,2694
6890,551200000,551280000,19860,3864
6891,551280000,551360000,23335,4226
6892,551360000,551440000,17015,3600
6893,551440000,551520000,12784,2483
6894,551520000,551600000,21508,4076
6895,551600000,551680000,23453,4370
6896,551680000,551760000,16286,3525
6897,551760000,551840000,12378,2413
6898,551840000,551920000,21512,4064
6899,551920000,552000000,23615,4278
6900,552000000,552080000,15663,3405
6901,552080000,552160000,13107,2604
6902,552160000,552240000,22329,4095
6903,552240000,552320000,21162,3934
6904,552320000,552400000,16253,3517
6905,552400000,552480000,13957,2829
6906,552480000,552560000,22077,4087
6907,552560000,552640000,20012,3661
6908,552640000,552720000,16209,3438
6909,552720000,552800000,16576,3178
6910,552800000,552880000,22975,4096
6911,552880000,552960000,18289,3656
6912,552960000,553040000,15701,3207
6913,553040000,553120000,17480,3400
6914,553120000,553200000,22933,4105
6915,553200000,553280000,17922,3633
6916,553280000,553360000,15235,3108
6917,553360000,553440000,18753,3532
6918,553440000,553520000,22443,4194
6919,553520000,553600000,17321,3618
6920,553600000,553680000,13302,2694
6921,553680000,553760000,19840,3863
6922,553760000,553840000,23483,4226
6923,553840000,553920000,17173,3603
6924,553920000,554000000,12976,2483
6925,554000000,554080000,21652,4071
6926,554080000,554160000,23847,4370
6927,554160000,554240000,16639,3524
6928,554240000,554320000,12607,2413
6929,554320000,554400000,21872,4061
6930,554400000,554480000,23585,4283
6931,554480000,554560000,16010,3405
6932,554560000,554640000,13691,2604
6933,554640000,554720000,22812,4094
6934,554720000,554800000,20711,3933
6935,554800000,554880000,16617,3517
6936,554880000,554960000,14227,2829
6937,554960000,555040000,22088,4084
6938,555040000,555120000,20296,3672
6939,555120000,555200000,16446,3438
6940,555200000,555280000,17111,3178
6941,555280000,555360000,22758,4101
6942,555360000,555440000,18356,3663
6943,555440000,555520000,15769,3207
6944,555520000,555600000,17413,3400
6945,555600000,555680000,23352,4102
6946,555680000,555760000,18174,3638
6947,555760000,555840000,15036,3108
6948,555840000,555920000,18587,3532
6949,555920000,556000000,22642,4201
6950,556000000,556080000,16974,3613
6951,556080000,556160000,13399,2694
6952,556160000,556240000,20349,3864
6953,556240000,556320000,22203,4220
6954,556320000,556400000,17276,3600
6955,556400000,556480000,12557,2483
6956,556480000,556560000,21172,4076
6957,556560000,556640000,24084,4370
6958,556640000,556720000,16263,3525
6959,556720000,556800000,12610,2413
6960,556800000,556880000,21562,4058
6961,556880000,556960000,23157,4278
6962,556960000,557040000,15698,3405
6963,557040000,557120000,13350,2604
6964,557120000,557200000,22589,4089
6965,557200000,557280000,20659,3934
6966,557280000,557360000,16362,3517
6967,557360000,557440000,14054,2829
6968,557440000,557520000,21831,4093
6969,557520000,557600000,20373,3667
6970,557600000,557680000,16018,3438
6971,557680000,557760000,15933,3178
6972,557760000,557840000,23006,4096
6973,557840000,557920000,18457,3656
6974,557920000,558000000,15585,3207
6975,558000000,558080000,17527,3400
6976,558080000,558160000,21801,4105
6977,558160000,558240000,17828,3633
6978,558240000,558320000,15246,3108
6979,558320000,558400000,18495,3532
6980,558400000,558480000,22660,4206
6981,558480000,558560000,17304,3618
6982,558560000,558640000,13339,2694
6983,558640000,558720000,20145,3863
6984,558720000,558800000,23366,4226
6985,558800000,558880000,17116,3603
6986,558880000,558960000,12848,2483
6987,558960000,559040000,21589,4071
6988,559040000,559120000,23035,4370
6989,559120000,559200000,16691,3524
6990,559200000,559280000,12724,2413
6991,559280000,559360000,22174,4061
6992,559360000,559440000,24200,4289
6993,559440000,559520000,16169,3405
6994,559520000,559600000,13807,2604
6995,559600000,559680000,22459,4094
6996,559680000,559760000,20872,3939
6997,559760000,559840000,16619,3517
6998,559840000,559920000,14429,2829
6999,559920000,560000000,22382,4084
7000,560000000,560080000,19778,3672
7001,560080000,560160000,16319,3438
7002,560160000,560240000,16877,3178
7003,560240000,560320000,22153,4107
7004,560320000,560400000,18393,3663
7005,560400000,560480000,15946,3207
7006,560480000,560560000,17740,3400
7007,560560000,560640000,23008,4102
7008,560640000,560720000,18225,3644
7009,560720000,560800000,15607,3108
7010,560800000,560880000,19034,3532
7011,560880000,560960000,22683,4195
7012,560960000,561040000,17479,3613
7013,561040000,561120000,12901,2694
7014,561120000,561200000,19144,3864
7015,561200000,561280000,23333,4220
7016,561280000,561360000,16798,3600
7017,561360000,561440000,12433,2483
7018,561440000,561520000,20795,4070
7019,561520000,561600000,23292,4370
7020,561600000,561680000,16314,3525
7021,561680000,561760000,12302,2413
7022,561760000,561840000,21348,4064
7023,561840000,561920000,23650,4278
7024,561920000,562000000,15611,3405
7025,562000000,562080000,12803,2604
7026,562080000,562160000,22498,4089
7027,562160000,562240000,21287,3934
7028,562240000,562320000,16045,3517
7029,562320000,562400000,13582,2829
7030,562400000,562480000,22158,4087
7031,562480000,562560000,19998,3661
7032,562560000,562640000,15846,3438
7033,562640000,562720000,16317,3178
7034,562720000,562800000,22620,4102
7035,562800000,562880000,18071,3662
7036,562880000,562960000,15746,3207
7037,562960000,563040000,17598,3400
7038,563040000,563120000,22230,4099
7039,563120000,563200000,17988,3633
7040,563200000,563280000,15357,3108
7041,563280000,563360000,18451,3532
7042,563360000,563440000,22934,4194
7043,563440000,563520000,17250,3618
7044,563520000,563600000,13530,2694
7045,563600000,563680000,20391,3863
7046,563680000,563760000,22930,4229
7047,563760000,563840000,17329,3606
7048,563840000,563920000,13178,2483
7049,563920000,564000000,21935,4071
7050,564000000,564080000,23327,4370
7051,564080000,564160000,16659,3524
7052,564160000,564240000,12449,2413
7053,564240000,564320000,21797,4061
7054,564320000,564400000,23235,4283
7055,564400000,564480000,15775,3405
7056,564480000,564560000,13290,2604
7057,564560000,564640000,22736,4094
7058,564640000,564720000,20272,3939
7059,564720000,564800000,16289,3517
7060,564800000,564880000,13843,2829
7061,564880000,564960000,21899,4084
7062,564960000,565040000,19974,3672
7063,565040000,565120000,15847,3438
7064,565120000,565200000,16371,3178
7065,565200000,565280000,22747,4101
7066,565280000,565360000,18538,3663
7067,565360000,565440000,15399,3207
7068,565440000,565520000,17307,3400
7069,565520000,565600000,23367,4111
7070,565600000,565680000,18015,3641
7071,565680000,565760000,14898,3108
7072,565760000,565840000,18182,3532
7073,565840000,565920000,21680,4195
7074,565920000,566000000,17314,3613
7075,566000000,566080000,13308,2694
7076,566080000,566160000,20315,3864
7077,566160000,566240000,24041,4220
7078,566240000,566320000,17536,3600
7079,566320000,566400000,12991,2483
7080,566400000,566480000,22128,4070
7081,566480000,566560000,24448,4370
7082,566560000,566640000,16711,3525
7083,566640000,566720000,12443,2413
7084,566720000,566800000,21254,4058
7085,566800000,566880000,23731,4278
7086,566880000,566960000,16019,3405
7087,566960000,567040000,13276,2604
7088,567040000,567120000,22704,4089
7089,567120000,567200000,21077,3946
7090,567200000,567280000,16343,3517
7091,567280000,567360000,14313,2829
7092,567360000,567440000,22326,4093
7093,567440000,567520000,19596,3661
7094,567520000,567600000,16116,3438
7095,567600000,567680000,16466,3178
7096,567680000,567760000,23401,4096
7097,567760000,567840000,18431,3656
7098,567840000,567920000,15732,3207
7099,567920000,568000000,17767,3400
7100,568000000,568080000,23007,4099
7101,568080000,568160000,17958,3633
7102,568160000,568240000,15308,3108
7103,568240000,568320000,18658,3532
7104,568320000,568400000,22147,4200
7105,568400000,568480000,17108,3618
7106,568480000,568560000,13338,2694
7107,568560000,568640000,19680,3863
7108,568640000,568720000,22404,4226
7109,568720000,568800000,17129,3603
7110,568800000,568880000,12681,2483
7111,568880000,568960000,21573,4071
7112,568960000,569040000,24119,4370
7113,569040000,569120000,16459,3524
